step,r_s,tau,elocal,ke,pot,acceptance
6330,4,0.2,-1.3791790809293831,-0.5524032059095986,-0.8267758750197848,0.794
6331,4,0.2,-1.3809694007560092,-0.5523071969863385,-0.828662203769671,0.79
6332,4,0.2,-1.3808796298147266,-0.5526602779276564,-0.8282193518870702,0.79
6333,4,0.2,-1.3814182788078893,-0.5522825953293076,-0.8291356834785817,0.788
6334,4,0.2,-1.3801971129620871,-0.5520603248239577,-0.8281367881381296,0.814
6335,4,0.2,-1.3810697780292784,-0.5519955713788568,-0.8290742066504218,0.798
6336,4,0.2,-1.379590712065171,-0.5519338140365644,-0.8276568980286063,0.804
6337,4,0.2,-1.3792249147425706,-0.5521141078414032,-0.8271108069011672,0.788
6338,4,0.2,-1.3813741700602704,-0.5523002860653179,-0.8290738839949525,0.814
6339,4,0.2,-1.380546336435718,-0.55251495282294,-0.828031383612778,0.8
6340,4,0.2,-1.3765772910719496,-0.5522455993119615,-0.824331691759988,0.792
6341,4,0.2,-1.3769207038915758,-0.5522160471624539,-0.8247046567291219,0.79
6342,4,0.2,-1.3759806673654997,-0.5522693099162023,-0.8237113574492975,0.802
6343,4,0.2,-1.3792758226448822,-0.5525528623605579,-0.8267229602843245,0.804
6344,4,0.2,-1.3792790033386504,-0.5521631036453444,-0.8271158996933063,0.784
6345,4,0.2,-1.3800700134125334,-0.5524157807899114,-0.8276542326226219,0.766
6346,4,0.2,-1.3787387804549767,-0.5523557670089544,-0.8263830134460224,0.796
6347,4,0.2,-1.3786552990606677,-0.5521769996481328,-0.8264782994125351,0.81
6348,4,0.2,-1.3772430032268117,-0.5522653945974759,-0.8249776086293357,0.806
6349,4,0.2,-1.3785883362091373,-0.5523466305397642,-0.8262417056693733,0.82
6350,4,0.2,-1.3760419643607258,-0.5524282823558352,-0.8236136820048907,0.77
6351,4,0.2,-1.3777268618582632,-0.5525897925513731,-0.8251370693068902,0.798
6352,4,0.2,-1.375809085466638,-0.5523130684396815,-0.8234960170269563,0.778
6353,4,0.2,-1.3737009402940157,-0.5525569558948291,-0.8211439843991865,0.788
6354,4,0.2,-1.3739594345793587,-0.5526636439478191,-0.8212957906315396,0.798
6355,4,0.2,-1.375933573451203,-0.5529720246272455,-0.8229615488239576,0.784
6356,4,0.2,-1.374650515706778,-0.5528257177955781,-0.8218247979112003,0.794
6357,4,0.2,-1.3733461946919268,-0.5532454515255264,-0.8201007431664005,0.808
6358,4,0.2,-1.373339755187412,-0.5532579147399223,-0.8200818404474899,0.802
6359,4,0.2,-1.3734741577643013,-0.5531282274803895,-0.8203459302839117,0.808
6360,4,0.2,-1.372885682403523,-0.5531061399736475,-0.8197795424298753,0.77
6361,4,0.2,-1.3722989404350323,-0.5529994562233406,-0.8192994842116919,0.782
6362,4,0.2,-1.37495520571893,-0.5530185040407612,-0.8219367016781688,0.8
6363,4,0.2,-1.373955861882142,-0.5530256377686291,-0.8209302241135128,0.82
6364,4,0.2,-1.376397118233768,-0.5529750131740547,-0.8234221050597132,0.764
6365,4,0.2,-1.377296622102938,-0.5536086650391904,-0.8236879570637475,0.808
6366,4,0.2,-1.3758454521099552,-0.5531310917947979,-0.8227143603151572,0.782
6367,4,0.2,-1.3772109780276733,-0.5531094764013003,-0.8241015016263727,0.812
6368,4,0.2,-1.3756933175907147,-0.552878643196391,-0.8228146743943237,0.802
6369,4,0.2,-1.3761113281866633,-0.5527780222639779,-0.8233333059226853,0.804
6370,4,0.2,-1.376498017596502,-0.5526892999162352,-0.8238087176802669,0.762
6371,4,0.2,-1.376252147823548,-0.5526662738072441,-0.8235858740163037,0.788
6372,4,0.2,-1.3775933185762974,-0.5527799698815498,-0.8248133486947479,0.816
6373,4,0.2,-1.378303735704352,-0.5529271266088928,-0.8253766090954592,0.776
6374,4,0.2,-1.3788386197762152,-0.5533232360983107,-0.8255153836779044,0.772
6375,4,0.2,-1.3800703540560613,-0.5531222756482765,-0.8269480784077846,0.776
6376,4,0.2,-1.3810112255755411,-0.5527614575325414,-0.8282497680429999,0.806
6377,4,0.2,-1.3831445624176282,-0.5528154406053535,-0.8303291218122747,0.782
6378,4,0.2,-1.3808390210016712,-0.5531404339712521,-0.8276985870304192,0.786
6379,4,0.2,-1.3806208773783974,-0.5531667176734281,-0.8274541597049694,0.784
6380,4,0.2,-1.3809506425374212,-0.5529735457720583,-0.8279770967653628,0.8
6381,4,0.2,-1.3823558220872514,-0.5533097007984554,-0.8290461212887961,0.788
6382,4,0.2,-1.3846044728713007,-0.5534350478126822,-0.8311694250586188,0.76
6383,4,0.2,-1.3838268567044685,-0.5529884871574411,-0.8308383695470275,0.812
6384,4,0.2,-1.3832850035475668,-0.5527211488768339,-0.830563854670733,0.794
6385,4,0.2,-1.3823114688507783,-0.552848386489713,-0.829463082361065,0.766
6386,4,0.2,-1.3832681533147657,-0.5528762312141329,-0.8303919221006328,0.798
6387,4,0.2,-1.382045043645905,-0.5529945380781455,-0.8290505055677595,0.806
6388,4,0.2,-1.3827057259564663,-0.5533129568183951,-0.829392769138071,0.8
6389,4,0.2,-1.3812539189916315,-0.5530121292650805,-0.8282417897265509,0.762
6390,4,0.2,-1.3793857182054454,-0.5529485429269453,-0.8264371752785001,0.77
6391,4,0.2,-1.3809575883013157,-0.5528808374302535,-0.828076750871062,0.778
6392,4,0.2,-1.3779509347794474,-0.5528055130989633,-0.8251454216804842,0.816
6393,4,0.2,-1.378741676889068,-0.5525057043818095,-0.8262359725072587,0.812
6394,4,0.2,-1.3777116968016847,-0.5525275766466302,-0.8251841201550542,0.78
6395,4,0.2,-1.3781218059042881,-0.5527274369076879,-0.8253943689966,0.79
6396,4,0.2,-1.3774831222086037,-0.5528897096633945,-0.8245934125452089,0.804
6397,4,0.2,-1.37730474761124,-0.5531020105790623,-0.824202737032178,0.768
6398,4,0.2,-1.3762173457448494,-0.5532482550683919,-0.8229690906764574,0.812
6399,4,0.2,-1.3715306033171304,-0.5539735473980681,-0.8175570559190624,0.79
6400,4,0.2,-1.3707804358691529,-0.5536395697594151,-0.8171408661097379,0.788
6401,4,0.2,-1.3696773460608815,-0.5536200158214094,-0.816057330239472,0.806
6402,4,0.2,-1.3725035216692023,-0.5530274380117454,-0.8194760836574567,0.81
6403,4,0.2,-1.3723987051135977,-0.5527499430279217,-0.8196487620856762,0.8
6404,4,0.2,-1.3723450939541155,-0.5528826555051743,-0.8194624384489412,0.806
6405,4,0.2,-1.3724544935994765,-0.5528394705638693,-0.8196150230356072,0.766
6406,4,0.2,-1.3740956130961497,-0.5527715311733332,-0.8213240819228165,0.778
6407,4,0.2,-1.3740706970259173,-0.5526966470330297,-0.8213740499928875,0.776
6408,4,0.2,-1.372660621240264,-0.5527081115449818,-0.8199525096952822,0.762
6409,4,0.2,-1.3739855160115293,-0.5526753917415624,-0.8213101242699672,0.8
6410,4,0.2,-1.3717164423709844,-0.5526042425282641,-0.8191121998427203,0.812
6411,4,0.2,-1.3711834940159788,-0.5528296977661161,-0.8183537962498626,0.786
6412,4,0.2,-1.3743488397832389,-0.5529083184491256,-0.8214405213341134,0.802
6413,4,0.2,-1.3729920046238409,-0.5533431921241763,-0.8196488124996645,0.82
6414,4,0.2,-1.3729868109228647,-0.5528936861514978,-0.8200931247713668,0.76
6415,4,0.2,-1.372586095368435,-0.5528737042014296,-0.8197123911670058,0.802
6416,4,0.2,-1.3739215788411583,-0.5531087540759502,-0.8208128247652079,0.77
6417,4,0.2,-1.3747632841767232,-0.5529460062788047,-0.8218172778979185,0.784
6418,4,0.2,-1.3720485913446459,-0.5526134432369415,-0.8194351481077043,0.794
6419,4,0.2,-1.371811977343226,-0.5521807072993329,-0.8196312700438932,0.79
6420,4,0.2,-1.3706086645635924,-0.5522287246070059,-0.8183799399565863,0.78
6421,4,0.2,-1.3699093757993646,-0.5519186449879437,-0.8179907308114209,0.772
6422,4,0.2,-1.3741955619630686,-0.5522000263957836,-0.8219955355672846,0.774
6423,4,0.2,-1.3742922112654155,-0.5523746922002927,-0.8219175190651229,0.792
6424,4,0.2,-1.3743518926557192,-0.5525287688561272,-0.8218231237995921,0.772
6425,4,0.2,-1.3676878728826671,-0.5523555339650691,-0.8153323389175978,0.782
6426,4,0.2,-1.3712516772560588,-0.552395402367682,-0.8188562748883769,0.788
6427,4,0.2,-1.3735496436087724,-0.5522111171297618,-0.8213385264790106,0.81
6428,4,0.2,-1.37307145278095,-0.5523598851146168,-0.8207115676663331,0.78
6429,4,0.2,-1.3757876102163669,-0.5519108132821041,-0.8238767969342629,0.784
6430,4,0.2,-1.3764387695560862,-0.5521679978968489,-0.8242707716592375,0.758
6431,4,0.2,-1.3757054731336251,-0.5522805949682832,-0.8234248781653418,0.794
6432,4,0.2,-1.3766941807915813,-0.5515761421809677,-0.8251180386106138,0.768
6433,4,0.2,-1.375573783363018,-0.5517440386920489,-0.8238297446709693,0.812
6434,4,0.2,-1.3767977680574994,-0.5518556960840956,-0.8249420719734041,0.79
6435,4,0.2,-1.3773914093769626,-0.5518872175424029,-0.8255041918345596,0.794
6436,4,0.2,-1.379808489941132,-0.5522856253614234,-0.8275228645797086,0.8
6437,4,0.2,-1.3792508528012881,-0.5522169317914045,-0.8270339210098837,0.808
6438,4,0.2,-1.3774164103788207,-0.5522265958035745,-0.8251898145752462,0.758
6439,4,0.2,-1.3773165087536976,-0.552157300146672,-0.8251592086070256,0.798
6440,4,0.2,-1.377540950442315,-0.5517638438441516,-0.8257771065981635,0.792
6441,4,0.2,-1.3769205812950502,-0.5517548253932059,-0.8251657559018443,0.792
6442,4,0.2,-1.3780313738418435,-0.5519655831122214,-0.8260657907296219,0.776
6443,4,0.2,-1.3782582137624872,-0.5520164318832722,-0.8262417818792147,0.76
6444,4,0.2,-1.3765443405831606,-0.5519533513088949,-0.8245909892742659,0.808
6445,4,0.2,-1.3750276796905596,-0.5522179917350033,-0.822809687955556,0.798
6446,4,0.2,-1.3749962635605482,-0.551974940075901,-0.8230213234846472,0.8
6447,4,0.2,-1.3729565619845017,-0.5520045763275655,-0.8209519856569363,0.78
6448,4,0.2,-1.374226731349929,-0.5521275059762842,-0.8220992253736445,0.816
6449,4,0.2,-1.3743462626312548,-0.5515638477865802,-0.8227824148446748,0.78
6450,4,0.2,-1.3747296793785622,-0.5518636369085965,-0.8228660424699658,0.804
6451,4,0.2,-1.3740238893985353,-0.5517368123173474,-0.822287077081188,0.788
6452,4,0.2,-1.3751634099263752,-0.5517452714978005,-0.8234181384285747,0.768
6453,4,0.2,-1.3742716623457996,-0.5518018949712471,-0.8224697673745525,0.806
6454,4,0.2,-1.3733905087535863,-0.5516157631308635,-0.8217747456227228,0.806
6455,4,0.2,-1.3738766919295673,-0.5516867234875885,-0.8221899684419786,0.784
6456,4,0.2,-1.3748588179529593,-0.5515795748645341,-0.8232792430884254,0.796
6457,4,0.2,-1.3731405614336774,-0.5515674188207411,-0.8215731426129362,0.792
6458,4,0.2,-1.3758234382311547,-0.5512907724584838,-0.8245326657726711,0.778
6459,4,0.2,-1.3752990793106927,-0.5513333700677238,-0.8239657092429693,0.778
6460,4,0.2,-1.376232951033652,-0.5520678130324448,-0.8241651380012072,0.806
6461,4,0.2,-1.3763347851994567,-0.5518513729520969,-0.8244834122473599,0.79
6462,4,0.2,-1.3757005101804491,-0.5519453409787087,-0.8237551692017404,0.766
6463,4,0.2,-1.3765483914613923,-0.5517627099835835,-0.8247856814778091,0.816
6464,4,0.2,-1.3770901761524,-0.551326335556256,-0.8257638405961438,0.806
6465,4,0.2,-1.3770518446882025,-0.5515700398319195,-0.8254818048562829,0.762
6466,4,0.2,-1.378205994215094,-0.5515170740800681,-0.8266889201350257,0.786
6467,4,0.2,-1.376263289045859,-0.5517814163092162,-0.824481872736643,0.798
6468,4,0.2,-1.3776129348360342,-0.551561478792338,-0.8260514560436963,0.778
6469,4,0.2,-1.3788065073906295,-0.5514065412681937,-0.8273999661224359,0.784
6470,4,0.2,-1.3778454152477229,-0.551482955827858,-0.8263624594198649,0.788
6471,4,0.2,-1.3783690096332908,-0.5521898504567887,-0.8261791591765019,0.816
6472,4,0.2,-1.3775389933919202,-0.5526335435547024,-0.8249054498372177,0.796
6473,4,0.2,-1.3779232182065797,-0.5520897579068111,-0.8258334602997688,0.818
6474,4,0.2,-1.3812133290353044,-0.5524082413390914,-0.8288050876962132,0.788
6475,4,0.2,-1.381841851535311,-0.5521717759664748,-0.8296700755688362,0.79
6476,4,0.2,-1.3812356692311063,-0.5522102984625865,-0.82902537076852,0.784
6477,4,0.2,-1.3823593612076766,-0.552581805842263,-0.8297775553654134,0.774
6478,4,0.2,-1.3821600862429364,-0.5524074650897207,-0.8297526211532156,0.798
6479,4,0.2,-1.3823458376040654,-0.5522778704790078,-0.8300679671250576,0.77
6480,4,0.2,-1.3792970945635665,-0.5523245025660543,-0.8269725919975122,0.788
6481,4,0.2,-1.37813078172542,-0.5522144005554875,-0.8259163811699326,0.798
6482,4,0.2,-1.3796828322940078,-0.5523338942077062,-0.8273489380863018,0.754
6483,4,0.2,-1.3766535663306154,-0.552658518538574,-0.8239950477920415,0.788
6484,4,0.2,-1.3773202991373628,-0.552911412500739,-0.8244088866366237,0.778
6485,4,0.2,-1.3761677333337456,-0.5528284303663465,-0.8233393029673988,0.77
6486,4,0.2,-1.3779223578631816,-0.5527964788608161,-0.8251258790023656,0.804
6487,4,0.2,-1.377092331341831,-0.5525222346521306,-0.8245700966897007,0.776
6488,4,0.2,-1.3787277788945727,-0.5525068531927471,-0.8262209257018257,0.804
6489,4,0.2,-1.3780630419643904,-0.5527744542282287,-0.8252885877361619,0.784
6490,4,0.2,-1.3785931365073456,-0.553223835921007,-0.8253693005863386,0.784
6491,4,0.2,-1.3779636305868947,-0.5527768208388456,-0.8251868097480493,0.784
6492,4,0.2,-1.3774474825232856,-0.5528608503919991,-0.8245866321312865,0.762
6493,4,0.2,-1.3768059398998085,-0.5526516362386267,-0.8241543036611819,0.814
6494,4,0.2,-1.3746926598615576,-0.552319900027376,-0.8223727598341816,0.812
6495,4,0.2,-1.3742496440420413,-0.5527603771846762,-0.8214892668573653,0.754
6496,4,0.2,-1.374256189357634,-0.5524225114922263,-0.8218336778654077,0.798
6497,4,0.2,-1.3741192754035383,-0.5518798271409026,-0.8222394482626356,0.804
6498,4,0.2,-1.3754994004012424,-0.5518496660972395,-0.823649734304003,0.818
6499,4,0.2,-1.3793536302676888,-0.5520386981953781,-0.8273149320723108,0.778
6500,4,0.2,-1.3775428288019171,-0.5519895095303282,-0.8255533192715888,0.78
6501,4,0.2,-1.378904199443864,-0.552089959186521,-0.826814240257343,0.786
6502,4,0.2,-1.375876523957923,-0.5520666770793263,-0.8238098468785967,0.798
6503,4,0.2,-1.3785484941050765,-0.5526990187323105,-0.8258494753727662,0.798
6504,4,0.2,-1.37948727612453,-0.5526281560884536,-0.8268591200360765,0.776
6505,4,0.2,-1.3774024812231682,-0.5519605905948756,-0.8254418906282927,0.782
6506,4,0.2,-1.3792741122188326,-0.5522019030264569,-0.8270722091923758,0.778
6507,4,0.2,-1.3774820693499215,-0.5522447839904051,-0.8252372853595163,0.786
6508,4,0.2,-1.378047528459409,-0.5522804932288736,-0.8257670352305354,0.782
6509,4,0.2,-1.3760671425494537,-0.5518532994383794,-0.8242138431110744,0.794
6510,4,0.2,-1.3777647036616536,-0.5521207463749922,-0.8256439572866616,0.76
6511,4,0.2,-1.3773193122264256,-0.5524793768623021,-0.8248399353641236,0.784
6512,4,0.2,-1.378450389572837,-0.5521255265143697,-0.8263248630584675,0.778
6513,4,0.2,-1.3760211266140354,-0.5522057581485873,-0.823815368465448,0.77
6514,4,0.2,-1.3778294265938913,-0.552280332598647,-0.8255490939952442,0.774
6515,4,0.2,-1.3747827317066517,-0.5519096539226485,-0.8228730777840033,0.794
6516,4,0.2,-1.370914700864139,-0.5518498947222105,-0.8190648061419286,0.764
6517,4,0.2,-1.364882220135394,-0.5519694572417828,-0.8129127628936115,0.782
6518,4,0.2,-1.3741825826219847,-0.5520910294709507,-0.8220915531510338,0.766
6519,4,0.2,-1.3722929147422853,-0.5520439174208376,-0.8202489973214478,0.812
6520,4,0.2,-1.3735845700932177,-0.5520831635665402,-0.8215014065266776,0.776
6521,4,0.2,-1.3762811846465692,-0.552055690284814,-0.824225494361755,0.776
6522,4,0.2,-1.3734127613367069,-0.5519516731609267,-0.8214610881757802,0.784
6523,4,0.2,-1.3738685962972417,-0.552087578283947,-0.8217810180132946,0.826
6524,4,0.2,-1.3701407839651516,-0.552502720172703,-0.8176380637924484,0.8
6525,4,0.2,-1.3691558474104972,-0.5527431952299766,-0.8164126521805205,0.838
6526,4,0.2,-1.369378932578555,-0.5523069420408644,-0.8170719905376904,0.804
6527,4,0.2,-1.3736465592714289,-0.5527057473115806,-0.8209408119598484,0.806
6528,4,0.2,-1.3715663977579717,-0.5525360973067156,-0.8190303004512561,0.774
6529,4,0.2,-1.373468688453723,-0.552187545826577,-0.8212811426271459,0.804
6530,4,0.2,-1.3727975671463022,-0.5518735979429209,-0.8209239692033814,0.786
6531,4,0.2,-1.3712592505726702,-0.5520565498570816,-0.8192027007155889,0.8
6532,4,0.2,-1.3709605417936728,-0.5523685743978728,-0.8185919673958,0.8
6533,4,0.2,-1.3618535028877696,-0.5522141403246642,-0.8096393625631054,0.838
6534,4,0.2,-1.368978366630389,-0.5520588609492388,-0.8169195056811502,0.806
6535,4,0.2,-1.3602022880451927,-0.5521901095775328,-0.8080121784676599,0.786
6536,4,0.2,-1.366663484506289,-0.5524970433651772,-0.8141664411411117,0.796
6537,4,0.2,-1.3688535506158033,-0.5527389807638312,-0.8161145698519721,0.764
6538,4,0.2,-1.3702487613294467,-0.5531231780493875,-0.8171255832800594,0.792
6539,4,0.2,-1.3713437175834469,-0.5530145524339171,-0.8183291651495297,0.788
6540,4,0.2,-1.3707737026859654,-0.5532650304912502,-0.8175086721947156,0.8
6541,4,0.2,-1.371396349918822,-0.5529218483789502,-0.8184745015398717,0.798
6542,4,0.2,-1.370262821131793,-0.5530819477343032,-0.8171808733974899,0.842
6543,4,0.2,-1.3729541614707952,-0.5526696458052193,-0.820284515665576,0.8
6544,4,0.2,-1.374531065639474,-0.5528760941966364,-0.8216549714428378,0.8
6545,4,0.2,-1.375379194679361,-0.5533962004821437,-0.8219829941972175,0.83
6546,4,0.2,-1.3733448521229006,-0.5526866920690515,-0.8206581600538491,0.792
6547,4,0.2,-1.3768039989305434,-0.5524584821661863,-0.8243455167643571,0.776
6548,4,0.2,-1.3765451743006374,-0.5533169431945262,-0.8232282311061112,0.768
6549,4,0.2,-1.377268174099246,-0.5531236811097217,-0.8241444929895243,0.784
6550,4,0.2,-1.3761469388824208,-0.5527222954452443,-0.8234246434371761,0.79
6551,4,0.2,-1.3768169837653061,-0.5530184880731652,-0.8237984956921407,0.804
6552,4,0.2,-1.377351208187469,-0.5529475183469078,-0.8244036898405611,0.802
6553,4,0.2,-1.3775831583151967,-0.5531308788241683,-0.8244522794910284,0.804
6554,4,0.2,-1.3784236853073566,-0.5531409544067571,-0.8252827309005996,0.828
6555,4,0.2,-1.3793437158442516,-0.5532178060350655,-0.8261259098091862,0.792
6556,4,0.2,-1.3794209982845773,-0.5532095592697197,-0.8262114390148576,0.796
6557,4,0.2,-1.381429027754652,-0.553073378441982,-0.82835564931267,0.792
6558,4,0.2,-1.3783411435770636,-0.5533790614127099,-0.8249620821643536,0.782
6559,4,0.2,-1.375899277747929,-0.5533719590966503,-0.8225273186512788,0.77
6560,4,0.2,-1.3768677994596359,-0.5532941390028138,-0.8235736604568221,0.786
6561,4,0.2,-1.3769668105083896,-0.5533923339853424,-0.8235744765230474,0.806
6562,4,0.2,-1.3764936075111756,-0.5535101896400263,-0.822983417871149,0.792
6563,4,0.2,-1.3776509314756387,-0.5532971654824608,-0.8243537659931778,0.792
6564,4,0.2,-1.3733075881388053,-0.5533351185802897,-0.8199724695585155,0.782
6565,4,0.2,-1.3723316453741232,-0.5534138327520899,-0.8189178126220333,0.76
6566,4,0.2,-1.370932944161689,-0.5533121375152606,-0.8176208066464284,0.808
6567,4,0.2,-1.371986031194882,-0.5531838307024358,-0.818802200492446,0.806
6568,4,0.2,-1.3736172327969878,-0.5531097435888496,-0.820507489208138,0.804
6569,4,0.2,-1.3749120309928191,-0.5529751486322594,-0.8219368823605598,0.8
6570,4,0.2,-1.3756155731478779,-0.5531501567949895,-0.8224654163528884,0.76
6571,4,0.2,-1.3753884916589865,-0.5529202247504044,-0.822468266908582,0.784
6572,4,0.2,-1.374514913092622,-0.5528331796805368,-0.8216817334120852,0.762
6573,4,0.2,-1.3753651671506482,-0.5528787148698253,-0.822486452280823,0.78
6574,4,0.2,-1.3740274517380808,-0.5532183003953253,-0.8208091513427558,0.808
6575,4,0.2,-1.3745645094180852,-0.5532278148769574,-0.8213366945411278,0.812
6576,4,0.2,-1.377867713864591,-0.5532840596320332,-0.8245836542325579,0.794
6577,4,0.2,-1.3787048544248042,-0.5533214001470669,-0.8253834542777374,0.778
6578,4,0.2,-1.3789492888759587,-0.5532872674506766,-0.8256620214252821,0.766
6579,4,0.2,-1.3787294566693742,-0.5531387158158095,-0.825590740853565,0.792
6580,4,0.2,-1.3789712426714777,-0.5535655804245716,-0.8254056622469061,0.782
6581,4,0.2,-1.379938052462999,-0.553560884325969,-0.8263771681370301,0.77
6582,4,0.2,-1.3809394576775873,-0.55331524712735,-0.8276242105502374,0.798
6583,4,0.2,-1.3801899756358311,-0.5535005543445141,-0.8266894212913171,0.782
6584,4,0.2,-1.3806306170699596,-0.5534229022881993,-0.8272077147817601,0.798
6585,4,0.2,-1.3799789542235248,-0.5533058438314793,-0.8266731103920456,0.816
6586,4,0.2,-1.3804772763617554,-0.5531877586652008,-0.8272895176965549,0.8
6587,4,0.2,-1.379570782744976,-0.553229357709187,-0.8263414250357891,0.786
6588,4,0.2,-1.3779300197564066,-0.5530736451605535,-0.8248563745958531,0.82
6589,4,0.2,-1.3791136249618992,-0.5534252987695315,-0.8256883261923675,0.736
6590,4,0.2,-1.380070967939409,-0.5530825391535286,-0.8269884287858804,0.812
6591,4,0.2,-1.379025931893118,-0.5531599008752883,-0.8258660310178297,0.778
